subPlot,Plot#,NearestSage,TransectPair,Date,Litter,Bare,Crypto,Rock,Dung,FirstYearSeedlingDensity,BRTE_A,VUBR_A,ELCA_A,Inv_AG_A,ERCI_A,LASE_A,DESO_A,SATR_A,SIAL_A,LEPE_A,UJ1_A,CETE_A,ALMI_A,TRDU_A,Inv_AF_A,POSE_A,ELEL_A,PASM_A,ORHY_A,CARX_A,ACTH_A,Nat_PG_A,TEGL_A,ERNA_A,GRSP_A,CHVI_A,ARTR_A,Shrub_A,UNK9_A,DEPI_A,UJ10_A,UJ13_A,UJ8_A,Nat_AF_A,PHDI_A,UNKJ4_A,UJ11_A,UJ12_A,UJ14_A,UJ4_A,CABR_A,UJ9_A,UJ7_A,CROC_A,DICA_A,AMIN_A,UJ3_A,UNK11_A,UJ5_A,Nat_PF_A
2-6,J25,0,B,06/24/16 12:00 AM,93,2,0,0.5,0,0,15,0.5,0,15.5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-7,J25,0,B,06/24/16 12:00 AM,7,90,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-8,J25,0,B,06/24/16 12:00 AM,84,10,0,0.5,0,0,30,0.5,0,30.5,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-9,J25,0,B,06/24/16 12:00 AM,76,18,0,0,0,0,3,0,0,3,0,0,0,0,1,17,0,0,0,0,18,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-10,J25,0,B,06/24/16 12:00 AM,62,35,0,0.5,0,0,8,0.5,0,8.5,0.5,0,0,0,2,15,0,0.5,0,0,18,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-11,J25,0,B,06/24/16 12:00 AM,87,12,0,0,0,0,8,1,0,9,0,0,0,0,2,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-1,J25,0,C,06/24/16 12:00 AM,90,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-2,J25,0,C,06/24/16 12:00 AM,95,0,0,0,0,0,25,0,0,25,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-3,J25,0,C,06/24/16 12:00 AM,40,55,0,0.5,0.5,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,3,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-4,J25,0,C,06/24/16 12:00 AM,36,60,0,0,0.5,0,4,0,0,4,0,0,0,0,1,15,0,0,0,0,16,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-5,J25,0,C,06/24/16 12:00 AM,79,20,0,0,0,0,5,0.5,0,5.5,0,0,0,0,10,20,0,0,0,0,30,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-6,J25,0,C,06/24/16 12:00 AM,15,73,0,0.5,11,0,7,0,0,7,0,0,0,0,2,6,0,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
1-7,J25,0,C,06/24/16 12:00 AM,35,60,0,0.5,2,0,2,0,0,2,0,0,0,0,2,7,0,0,0,0,9,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-8,J25,0,C,06/24/16 12:00 AM,85,4,0,0,3,0,4,0,0,4,0,0,0,0,1,2,0,0.5,0,0,3.5,15,0,0,0,0,0,15,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-9,J25,0,C,06/24/16 12:00 AM,91,0,0,0,0,0,35,0,0,35,0,0,0,0,0.5,0,0,0,0,0,0.5,3,0,0,0,0,0,3,0,0,0,0,15,15,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10,J25,0,C,06/24/16 12:00 AM,94,0,0,0,0,0,20,0,0,20,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-11,J25,0,C,06/24/16 12:00 AM,90,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-1,J25,0,C,06/24/16 12:00 AM,5,92,0,1,0,0,1,0,0,1,0,0,0,0,3,0.5,0,0,0,0,3.5,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-2,J25,0,C,06/24/16 12:00 AM,77,20,0,0,0,0,5,0,0,5,0,0,0,0,3,10,0,0,0,0,13,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-3,J25,0,C,06/24/16 12:00 AM,30,65,0,0.5,0,0,3,0,0,3,0,0,0,0,0,8,0,0.5,0,0,8.5,6,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-4,J25,0,C,06/24/16 12:00 AM,90,5,0,0.5,0,0,13,4,0,17,0,0,0,0,3,15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-5,J25,0,C,06/24/16 12:00 AM,57,40,0,0.5,0.5,0,2,0,0,2,0,0,0,0,1,8,0,0,0,0,9,9,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-6,J25,0,C,06/24/16 12:00 AM,81,15,0,0.5,0,0,3,0,0,3,0,0,0,0,1,12,0,0,0,0,13,9,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-7,J25,0,C,06/24/16 12:00 AM,48,50,0,0,0,0,9,0,0,9,0,0,0,0,3,1,0,0.5,0,0,4.5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-8,J25,0,C,06/24/16 12:00 AM,52,45,0,0,0.5,0,8,0,0,8,0,0,0,0,1,4,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-9,J25,0,C,06/24/16 12:00 AM,7,90,0,2,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-10,J25,0,C,06/24/16 12:00 AM,25,72,0,1,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-11,J25,0,C,06/24/16 12:00 AM,20,79,0,0.5,0,0,7,0,0,7,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-1,J26,100,A,06/26/16 12:00 AM,88,10,0,1,0,0,6,0,0,6,0,0,0,0,0,7,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-2,J26,100,A,06/26/16 12:00 AM,88,10,0,1,0,0,5,0,0,5,0,0,0,0,0,6,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-3,J26,100,A,06/26/16 12:00 AM,50,50,0,0,0,0,2,0,0,2,0,0,0,0,0,10,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-4,J26,100,A,06/26/16 12:00 AM,94,2,0,0,0,0,18,0,0,18,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-5,J26,100,A,06/26/16 12:00 AM,79,20,0,1,0,0,0.5,0,0,0.5,0,0,0,0,0,30,0,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-6,J26,100,A,06/26/16 12:00 AM,87,13,0,0.5,0,0,2,0,0,2,0,0,0,0,0.5,16,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-7,J26,100,A,06/26/16 12:00 AM,96,3,0,0.5,0,0,2,0,0,2,0,0,0,0,0,25,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-8,J26,100,A,06/26/16 12:00 AM,98,2,0,0.5,0,0,3,0,0,3,0,0,0,0,0,15,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-9,J26,100,A,06/26/16 12:00 AM,89,10,0,1,0,0,4,0,0,4,0,0,0,0,0,10,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10,J26,100,A,06/26/16 12:00 AM,25,70,0,5,0,0,1,0,0,1,0,0,0,0,0,17,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-11,J26,100,A,06/26/16 12:00 AM,84,15,0,0,0,0,7,0,0,7,0,0,0,0,0,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-1,J26,100,A,06/26/16 12:00 AM,93,7,0,0.5,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-2,J26,100,A,06/26/16 12:00 AM,93,6,0,0,0,0,7,0,0,7,0,0,0,0,0,3,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-3,J26,100,A,06/26/16 12:00 AM,97,2,0,0,0,0,9,0,0,9,0,0,0,0,0,5,0,3,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-4,J26,100,A,06/26/16 12:00 AM,68,30,0,2,0,0,2,0,0,2,0,0,0,0,0,10,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-5,J26,100,A,06/26/16 12:00 AM,69,25,0,1,4,0,7,0,0,7,0,0,0,0,0,3,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-6,J26,100,A,06/26/16 12:00 AM,51,45,0,3,0,0,0,0,0,0,0,0,0,0,0,35,0,2,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-7,J26,100,A,06/26/16 12:00 AM,10,86,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-8,J26,100,A,06/26/16 12:00 AM,79,20,0,1,0.5,0,6,0,0,6,0,0,0,0,0,16,0,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-9,J26,100,A,06/26/16 12:00 AM,55,45,0,0.5,0,0,3,0,0,3,0,0,0,0,0,13,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-10,J26,100,A,06/26/16 12:00 AM,96,0,0,0,0,0,20,0,0,20,0,0,0,0,4,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-11,J26,100,A,06/26/16 12:00 AM,98,1,0,0,0,0,10,0,0,10,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-1,J26,100,B,06/26/16 12:00 AM,38,60,0,2,0,0,2,0,0,2,0,0,0,0,0.5,20,0,3,0,0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-2,J26,100,B,06/26/16 12:00 AM,54,45,0,1,0,0,2,0,0,2,0,0,0,0,0,13,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-3,J26,100,B,06/26/16 12:00 AM,81,15,0,4,0,0,4,0,0,4,0,0,0,0,0,15,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-4,J26,100,B,06/26/16 12:00 AM,15,75,0,9,0,0,1,0,0,1,0,0,0,0,0,25,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-5,J26,100,B,06/26/16 12:00 AM,63,35,0,2,0,0,5,0,0,5,0,0,0,0,0,7,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-6,J26,100,B,06/26/16 12:00 AM,78,12,0,2,4,0,24,0,0,24,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-7,J26,100,B,06/26/16 12:00 AM,89,7,0,0.5,0,0,5,0,0,5,0,0,0,0,0,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-8,J26,100,B,06/26/16 12:00 AM,45,54,0,0,0,0,6,0,0,6,0,0,0,0,0,30,0,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-9,J26,100,B,06/26/16 12:00 AM,70,25,0,3,0,0,1,0,0,1,0,0,0,0,0,40,0,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10,J26,100,B,06/26/16 12:00 AM,97,2,0,0,0,0,11,0,0,11,0,0,0,0,0,10,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-11,J26,100,B,06/26/16 12:00 AM,85,15,0,0,0,0,5,0,0,5,0,0,0,0,0,15,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-1,J26,100,B,06/26/16 12:00 AM,81,15,0,4,0.5,0,0.5,0,0,0.5,0,0,0,0,0,8,0,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-2,J26,100,B,06/26/16 12:00 AM,5,91,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-3,J26,100,B,06/26/16 12:00 AM,81,15,0,4,0,0,5,0,0,5,0,0,0,0,0,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-4,J26,100,B,06/26/16 12:00 AM,81,15,0,3,0,0,2,0,0,2,0,0,0,0,0,25,0,8,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-5,J26,100,B,06/26/16 12:00 AM,95,0,0,0,0,0,25,0,0,25,0,0,0,0,0,5,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-6,J26,100,B,06/26/16 12:00 AM,98,0.5,0,0,0,0,13,0,0,13,0,0,0,0,0,10,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-7,J26,100,B,06/26/16 12:00 AM,57,40,0,1,0,0,8,0,0,8,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-8,J26,100,B,06/26/16 12:00 AM,96,5,0,0,6,0,15,0,0,15,0,0,0,0,0,7,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-9,J26,100,B,06/26/16 12:00 AM,50,46,0,2,0,0,1,0,0,1,0,0,0,0,0,35,0,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-10,J26,100,B,06/26/16 12:00 AM,36,60,0,2,0,0,2,0,0,2,0,0,0,0,0,35,0,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-11,J26,100,B,06/26/16 12:00 AM,41,50,0,9,0,0,5,0,0,5,0,0,0,0,0,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-1,J26,100,C,06/26/16 12:00 AM,92,8,0,0,0,0,4,0,0,4,0,0,0,0,0,12,0,0.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-2,J26,100,C,06/26/16 12:00 AM,87,12,0,0.5,0,0,6,0.5,0,6.5,0,0,0,0,0,15,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-3,J26,100,C,06/26/16 12:00 AM,38,50,0,12,0,0,5,0,0,5,0,0,0,0,0,5,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-4,J26,100,C,06/26/16 12:00 AM,92,7,0,0,0,0,12,0,0,12,0,0,0,0,0,16,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-5,J26,100,C,06/26/16 12:00 AM,12,75,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-6,J26,100,C,06/26/16 12:00 AM,87,10,0,0.5,0,0,14,0,0,14,0,0,0,0,0,7,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-7,J26,100,C,06/26/16 12:00 AM,85,15,0,0,0,0,5,0,0,5,0,0,0,0,0,8,0,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-8,J26,100,C,06/26/16 12:00 AM,85,15,0,0,0,0,3,0,0,3,0,0,0,0,0,18,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-9,J26,100,C,06/26/16 12:00 AM,89,10,0,0,0,0,2,0,0,2,0,0,0,0,0,20,0,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10,J26,100,C,06/26/16 12:00 AM,83,15,0,1,0,0,3,0,0,3,0,0,0,0,0,20,0,9,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-11,J26,100,C,06/26/16 12:00 AM,98,1,0,0,0,0,12,0,0,12,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-1,J26,100,C,06/26/16 12:00 AM,92,7,0,0,0,0,2,0,0,2,0,0,0,0,0,25,0,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-2,J26,100,C,06/26/16 12:00 AM,92,4,0,1,0,0,15,0,0,15,0,0,0,0,0,20,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-3,J26,100,C,06/26/16 12:00 AM,27,70,0,3,0,0,2,0,0,2,0,0,0,0,0,12,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-4,J26,100,C,06/26/16 12:00 AM,88,8,0,3,0,0,10,0,0,10,0,0,0,0,0.5,15,0,1,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-5,J26,100,C,06/26/16 12:00 AM,37,60,0,1,0,0,10,0,0,10,0,0,0,0,0,7,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-6,J26,100,C,06/26/16 12:00 AM,84,15,0,0,0,0,6,0,0,6,0,0,0,0,0,20,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-7,J26,100,C,06/26/16 12:00 AM,59,40,0,1,0,0,6,0,0,6,0,0,0,0,0,7,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-8,J26,100,C,06/26/16 12:00 AM,85,15,0,0,0,0,5,0,0,5,0,0,0,0,0,9,0,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-9,J26,100,C,06/26/16 12:00 AM,95,1,0,1,0,0,7,0,0,7,0,0,0,0,0,45,0,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-10,J26,100,C,06/26/16 12:00 AM,90,10,0,0,0,0,5,0,0,5,0,0,0,0,0,8,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-11,J26,100,C,06/26/16 12:00 AM,88,12,0,0.5,0,0,5,0,0,5,0,0,0,0,0,5,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-1,J27,>200,A,06/23/16 12:00 AM,77,20,0,1,0,0,3,0,0,3,60,0,0,0,0,0,0,0,0.5,0,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-2,J27,>200,A,06/23/16 12:00 AM,48,43,0,7,0,0,2,0,0,2,30,0,0,0,0,0,0,0,0.5,0,30.5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-3,J27,>200,A,06/23/16 12:00 AM,77,20,0,1,0,0,6,0,0,6,30,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-4,J27,>200,A,06/23/16 12:00 AM,85,10,0,1,0,0,4,0,0,4,60,0,0,0,0,0,0,0,0.5,0,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
